Duration,TargetShape,Type,acc,accuracy,average_response_time,avg_rt,background,bidi,block_size,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_difficult_practice_resp,correct_difficult_resp,correct_easy_practice_resp,correct_easy_resp,correct_number_input_1,count_Ethics,count_Goodbye,count_Goodbye_Contacts,count_Instructions,count_OpeningWelcome,count_Pop_tunes,count_break,count_difficult_practice,count_difficult_practice_loop,count_difficult_practice_resp,count_difficult_resp,count_difficult_task,count_difficult_task_loop,count_easy_practice,count_easy_practice_loop,count_easy_practice_resp,count_easy_resp,count_easy_task,count_easy_task_loop,count_experiment,count_experimentbegins,count_fixation,count_get_participant_num_1,count_get_sub_num_1,count_init_1,count_instructions_difficult,count_mindwanderingprobe,count_new_logger_3,count_new_sketchpad_5_1,count_number_input_1,count_osweb,count_practice_instruction,count_process_input_1,count_show_input_1,count_stimuli,cr,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,empty_column,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,fname,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,multichar_response,opensesame_codename,opensesame_version,penwidth,psychopy_waitblanking,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_Instructions,response_OpeningWelcome,response_Pop_tunes,response_break,response_difficult_practice_resp,response_difficult_resp,response_easy_practice_resp,response_easy_resp,response_experimentbegins,response_instructions_difficult,response_mindwanderingprobe,response_new_sketchpad_5_1,response_number_input_1,response_practice_instruction,response_time,response_time_Instructions,response_time_OpeningWelcome,response_time_Pop_tunes,response_time_break,response_time_difficult_practice_resp,response_time_difficult_resp,response_time_easy_practice_resp,response_time_easy_resp,response_time_experimentbegins,response_time_instructions_difficult,response_time_mindwanderingprobe,response_time_new_sketchpad_5_1,response_time_number_input_1,response_time_practice_instruction,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,time_Instructions,time_OpeningWelcome,time_Pop_tunes,time_break,time_difficult_practice_loop,time_difficult_practice_resp,time_difficult_resp,time_difficult_task_loop,time_easy_practice_loop,time_easy_practice_resp,time_easy_resp,time_easy_task_loop,time_experimentbegins,time_fixation,time_get_sub_num_1,time_init_1,time_instructions_difficult,time_mindwanderingprobe,time_new_logger_3,time_new_sketchpad_5_1,time_number_input_1,time_practice_instruction,time_process_input_1,time_show_input_1,time_stimuli,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
3000,Target,Stimuli,75,75,2796,2796,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,44,44,0,7,0,7,93,93,0,0,0,154,6,0,0,0,0,138,0,6,0,0,6,6,154,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide14.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,z,None,None,y,space,space,space,space,enter,space,3016,21638,18218,1446,2970,747,3016,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,607713,164,164,84419,423787,164,87437,607198,164,148,428154,45169,610729,472786,3928,50637,5287,3928,607713,New experiment,122,452883,162,yes,1024
infinite,Target,Target,75,75,2783,2783,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,45,45,0,7,0,7,93,93,0,0,0,155,6,0,0,0,0,139,0,6,0,0,6,6,155,m,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide19.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,z,m,None,y,space,space,space,space,enter,space,673,21638,18218,1446,2970,747,673,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,611246,164,164,84419,423787,164,87437,610731,164,148,428154,45169,611929,472786,3928,50637,5287,3928,611246,New experiment,123,453556,163,yes,1024
infinite,Target,Probe,75,75,2824,2824,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,0,0,0,1,0,,0,0,0,0,0,0,0,7,0,7,46,46,0,7,0,7,93,93,0,0,0,156,6,0,0,0,0,140,0,6,0,0,6,6,156,y;n,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,wandering.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,z,space,space,None,space,z,z,None,y,space,space,space,space,enter,space,9608,21638,18218,1446,2970,747,9608,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,612447,164,164,84419,423787,164,87437,611931,164,148,428154,45169,622061,472786,3928,50637,5287,3928,612447,New experiment,123,463164,164,yes,1024
3000,Target,Stimuli,75,75,2825,2825,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,47,47,0,7,0,7,93,93,0,0,0,157,6,0,0,0,0,141,0,6,0,0,6,6,157,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide1.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,z,None,None,y,space,space,space,space,enter,space,3017,21638,18218,1446,2970,747,3017,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,622579,164,164,84419,423787,164,87437,622063,164,148,428154,45169,625596,472786,3928,50637,5287,3928,622579,New experiment,124,466181,165,yes,1024
infinite,Target,Target,75,75,2813,2813,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,48,48,0,7,0,7,93,93,0,0,0,158,6,0,0,0,0,142,0,6,0,0,6,6,158,m,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide21.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,z,m,None,y,space,space,space,space,enter,space,825,21638,18218,1446,2970,747,825,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,626113,164,164,84419,423787,164,87437,625597,164,148,428154,45169,626944,472786,3928,50637,5287,3928,626113,New experiment,125,467006,166,yes,1024
3000,Target,Stimuli,75,75,2815,2815,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,49,49,0,7,0,7,93,93,0,0,0,159,6,0,0,0,0,143,0,6,0,0,6,6,159,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide2.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,z,None,None,y,space,space,space,space,enter,space,3016,21638,18218,1446,2970,747,3016,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,627463,164,164,84419,423787,164,87437,626947,164,148,428154,45169,630479,472786,3928,50637,5287,3928,627463,New experiment,126,470022,167,yes,1024
infinite,Target,Target,76,76,2821,2821,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,50,50,0,7,0,7,93,93,0,0,0,160,6,0,0,0,0,144,0,6,0,0,6,6,160,m,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide20.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,z,m,None,y,space,space,space,space,enter,space,3985,21638,18218,1446,2970,747,3985,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,630996,164,164,84419,423787,164,87437,630482,164,148,428154,45169,634995,472786,3928,50637,5287,3928,630996,New experiment,127,474007,168,yes,1024
3000,Target,Stimuli,76,76,2823,2823,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,51,51,0,7,0,7,93,93,0,0,0,161,6,0,0,0,0,145,0,6,0,0,6,6,161,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide7.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,z,None,None,y,space,space,space,space,enter,space,3015,21638,18218,1446,2970,747,3015,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,635513,164,164,84419,423787,164,87437,634998,164,148,428154,45169,638528,472786,3928,50637,5287,3928,635513,New experiment,128,477022,169,yes,1024
3000,Target,Stimuli,75,75,2813,2813,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,0,0,0,1,0,,0,0,0,0,0,0,0,7,0,7,52,52,0,7,0,7,93,93,0,0,0,162,6,0,0,0,0,146,0,6,0,0,6,6,162,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide14.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,z,m,None,y,space,space,space,space,enter,space,1150,21638,18218,1446,2970,747,1150,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,639045,164,164,84419,423787,164,87437,638530,164,148,428154,45169,640211,472786,3928,50637,5287,3928,639045,New experiment,128,478172,170,yes,1024
3000,Target,Stimuli,75,75,2814,2814,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,53,53,0,7,0,7,93,93,0,0,0,163,6,0,0,0,0,147,0,6,0,0,6,6,163,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide8.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,z,None,None,y,space,space,space,space,enter,space,3015,21638,18218,1446,2970,747,3015,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,640729,164,164,84419,423787,164,87437,640214,164,148,428154,45169,643744,472786,3928,50637,5287,3928,640728,New experiment,129,481187,171,yes,1024
infinite,Target,Target,76,76,2803,2803,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,54,54,0,7,0,7,93,93,0,0,0,164,6,0,0,0,0,148,0,6,0,0,6,6,164,m,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide21.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,z,m,None,y,space,space,space,space,enter,space,932,21638,18218,1446,2970,747,932,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,644261,164,164,84419,423787,164,87437,643745,164,148,428154,45169,645194,472786,3928,50637,5287,3928,644261,New experiment,130,482119,172,yes,1024
infinite,Target,Probe,75,75,2888,2888,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,0,0,0,1,0,,0,0,0,0,0,0,0,7,0,7,55,55,0,7,0,7,93,93,0,0,0,165,6,0,0,0,0,149,0,6,0,0,6,6,165,y;n,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,wandering.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,y,space,space,None,space,z,y,None,y,space,space,space,space,enter,space,17508,21638,18218,1446,2970,747,17508,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,645712,164,164,84419,423787,164,87437,645196,164,148,428154,45169,663227,472786,3928,50637,5287,3928,645712,New experiment,130,499627,173,yes,1024
3000,Target,Stimuli,75,75,2889,2889,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,56,56,0,7,0,7,93,93,0,0,0,166,6,0,0,0,0,150,0,6,0,0,6,6,166,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide13.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,z,None,None,y,space,space,space,space,enter,space,3015,21638,18218,1446,2970,747,3015,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,663744,164,164,84419,423787,164,87437,663229,164,148,428154,45169,666759,472786,3928,50637,5287,3928,663744,New experiment,131,502642,174,yes,1024
3000,Target,Stimuli,75,75,2889,2889,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,57,57,0,7,0,7,93,93,0,0,0,167,6,0,0,0,0,151,0,6,0,0,6,6,167,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide1.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,z,None,None,y,space,space,space,space,enter,space,3016,21638,18218,1446,2970,747,3016,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,667278,164,164,84419,423787,164,87437,666762,164,148,428154,45169,670294,472786,3928,50637,5287,3928,667278,New experiment,132,505658,175,yes,1024
3000,Target,Stimuli,76,76,2890,2890,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,58,58,0,7,0,7,93,93,0,0,0,168,6,0,0,0,0,152,0,6,0,0,6,6,168,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide14.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,z,None,None,y,space,space,space,space,enter,space,3016,21638,18218,1446,2970,747,3016,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,670811,164,164,84419,423787,164,87437,670296,164,148,428154,45169,673827,472786,3928,50637,5287,3928,670811,New experiment,133,508674,176,yes,1024
3000,Target,Stimuli,75,75,2877,2877,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,0,0,0,1,0,,0,0,0,0,0,0,0,7,0,7,59,59,0,7,0,7,93,93,0,0,0,169,6,0,0,0,0,153,0,6,0,0,6,6,169,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide19.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,z,m,None,y,space,space,space,space,enter,space,565,21638,18218,1446,2970,747,565,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,674344,164,164,84419,423787,164,87437,673831,164,148,428154,45169,674909,472786,3928,50637,5287,3928,674344,New experiment,133,509239,177,yes,1024
3000,Target,Stimuli,75,75,2878,2878,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,60,60,0,7,0,7,93,93,0,0,0,170,6,0,0,0,0,154,0,6,0,0,6,6,170,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide14.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,z,None,None,y,space,space,space,space,enter,space,3014,21638,18218,1446,2970,747,3014,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,675428,164,164,84419,423787,164,87437,674912,164,148,428154,45169,678443,472786,3928,50637,5287,3928,675428,New experiment,134,512253,178,yes,1024
infinite,Target,Target,75,75,2865,2865,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,0,0,0,1,0,,0,0,0,0,0,0,0,7,0,7,61,61,0,7,0,7,93,93,0,0,0,171,6,0,0,0,0,155,0,6,0,0,6,6,171,z,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide20.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,m,space,space,None,space,z,m,None,y,space,space,space,space,enter,space,610,21638,18218,1446,2970,747,610,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,678961,164,164,84419,423787,164,87437,678446,164,148,428154,45169,679576,472786,3928,50637,5287,3928,678961,New experiment,134,512863,179,yes,1024
3000,Target,Stimuli,75,75,2866,2866,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,62,62,0,7,0,7,93,93,0,0,0,172,6,0,0,0,0,156,0,6,0,0,6,6,172,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide2.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,z,None,None,y,space,space,space,space,enter,space,3015,21638,18218,1446,2970,747,3015,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,680094,164,164,84419,423787,164,87437,679579,164,148,428154,45169,683109,472786,3928,50637,5287,3928,680094,New experiment,135,515878,180,yes,1024
3000,Target,Stimuli,75,75,2867,2867,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,1,0,1,1,0,,0,0,0,0,0,0,0,7,0,7,63,63,0,7,0,7,93,93,0,0,0,173,6,0,0,0,0,157,0,6,0,0,6,6,173,None,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide1.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,None,space,space,None,space,z,None,None,y,space,space,space,space,enter,space,3016,21638,18218,1446,2970,747,3016,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,683627,164,164,84419,423787,164,87437,683112,164,148,428154,45169,686644,472786,3928,50637,5287,3928,683627,New experiment,136,518894,181,yes,1024
infinite,Target,Target,75,75,2854,2854,black,no,3124,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.109 Safari/537.36",psycho,psycho,psycho,0,uniform,0,0,0,1,0,,0,0,0,0,0,0,0,7,0,7,64,64,0,7,0,7,93,93,0,0,0,174,6,0,0,0,0,158,0,6,0,0,6,6,174,m,10/02/2022,10/02/2022,10:13:38,Thu Mar 10 2022 10:13:38 GMT+0000 (Greenwich Mean Time),The main experiment item,yes,,0,0,C:\Users\dcgraham\Downloads,0,0,0,Slide21.jpg,no,mono,no,18,no,white,no,no,768,18109,3.6.1,psycho,psycho,ha2705,osweb,1.4.0,1,yes,621,,0,z,space,space,None,space,z,z,None,y,space,space,space,space,enter,space,579,21638,18218,1446,2970,747,579,3015,1382,13479,9240,5454,2504,1355,1858,2,psycho,796,1440,30,900,30,0,25,1440,1.64691E+12,1024,2,48000,-16,experiment,15916,even,MacIntel,23523,5291,52506,425172,164,472036,687161,164,164,84419,423787,164,87437,686646,164,148,428154,45169,687763,472786,3928,50637,5287,3928,687161,New experiment,136,519473,182,yes,1024
